Datetime,Close,Open,High,Low
2022-03-01 14:45:00+00:00,2979.87255859375,2994.478759765625,2994.478759765625,2977.18896484375
2022-03-01 15:00:00+00:00,2967.294677734375,2977.872802734375,2977.872802734375,2965.76123046875
2022-03-01 15:15:00+00:00,2972.691650390625,2966.708984375,2979.579833984375,2964.30712890625
2022-03-01 15:30:00+00:00,2952.39794921875,2970.9677734375,2972.093994140625,2952.39794921875
2022-03-01 15:45:00+00:00,2946.642578125,2950.863525390625,2950.863525390625,2936.132568359375
2022-03-01 16:00:00+00:00,2940.89501953125,2949.916259765625,2949.97265625,2938.56103515625
2022-03-01 16:15:00+00:00,2957.517822265625,2941.723876953125,2960.35009765625,2941.723876953125
2022-03-01 16:30:00+00:00,2928.0693359375,2946.723388671875,2946.723388671875,2922.812744140625
2022-03-01 16:45:00+00:00,2909.450927734375,2927.6708984375,2927.879150390625,2907.457275390625
2022-03-01 17:00:00+00:00,2914.589599609375,2909.950927734375,2914.589599609375,2909.950927734375
2022-03-01 17:15:00+00:00,2923.551025390625,2914.400390625,2927.033935546875,2914.400390625
2022-03-01 17:30:00+00:00,2927.81982421875,2922.596435546875,2928.197021484375,2920.21142578125
2022-03-01 17:45:00+00:00,2933.833251953125,2927.81884765625,2945.899169921875,2927.81884765625
2022-03-01 18:00:00+00:00,2922.381103515625,2934.77197265625,2936.304443359375,2921.46923828125
2022-03-01 18:15:00+00:00,2929.3583984375,2922.5146484375,2930.6435546875,2922.5146484375
2022-03-01 18:30:00+00:00,2944.91259765625,2929.39501953125,2945.442626953125,2929.39501953125
2022-03-01 18:45:00+00:00,2954.935302734375,2945.341796875,2954.935302734375,2945.341796875
2022-03-01 19:00:00+00:00,2947.48974609375,2953.829833984375,2953.829833984375,2947.48974609375
2022-03-01 19:15:00+00:00,2967.230224609375,2947.134033203125,2967.230224609375,2946.86376953125
2022-03-01 19:30:00+00:00,2961.779296875,2968.212646484375,2968.212646484375,2961.565185546875
2022-03-01 19:45:00+00:00,2948.2607421875,2961.59326171875,2962.374267578125,2948.2607421875
2022-03-01 20:00:00+00:00,2952.86865234375,2948.58544921875,2957.733642578125,2948.58544921875
2022-03-01 20:15:00+00:00,2962.18994140625,2955.2236328125,2962.18994140625,2955.2236328125
2022-03-01 20:30:00+00:00,2968.915771484375,2961.138671875,2968.915771484375,2959.8603515625
2022-03-01 20:45:00+00:00,2970.92919921875,2968.88134765625,2970.92919921875,2965.1298828125
2022-03-01 21:00:00+00:00,2968.66796875,2972.158203125,2976.0458984375,2968.545654296875
2022-03-01 21:15:00+00:00,2961.78662109375,2967.04736328125,2967.04736328125,2952.687744140625
2022-03-01 21:30:00+00:00,2948.736572265625,2960.722412109375,2960.722412109375,2948.736572265625
2022-03-01 21:45:00+00:00,2953.469482421875,2947.5283203125,2953.469482421875,2945.46533203125
2022-03-01 22:00:00+00:00,2949.526123046875,2953.58642578125,2953.58642578125,2949.526123046875
2022-03-01 22:15:00+00:00,2957.24609375,2949.842041015625,2957.24609375,2949.842041015625
2022-03-01 22:30:00+00:00,2963.475830078125,2957.43701171875,2963.475830078125,2957.4365234375
2022-03-01 22:45:00+00:00,2969.015625,2964.262939453125,2969.015625,2962.548828125
2022-03-01 23:00:00+00:00,2963.9267578125,2969.256103515625,2970.65576171875,2963.9267578125
2022-03-01 23:15:00+00:00,2960.87548828125,2964.278076171875,2965.212158203125,2960.165771484375
2022-03-01 23:30:00+00:00,2969.7255859375,2960.858154296875,2970.0322265625,2955.579345703125
2022-03-01 23:45:00+00:00,2972.182861328125,2970.343505859375,2975.4248046875,2970.343505859375
2022-03-02 00:00:00+00:00,2970.761474609375,2972.471923828125,2974.073974609375,2968.583740234375
2022-03-02 00:15:00+00:00,2949.400634765625,2971.76416015625,2973.952392578125,2949.400634765625
2022-03-02 00:30:00+00:00,2935.486083984375,2947.833984375,2947.833984375,2931.22314453125
2022-03-02 00:45:00+00:00,2941.073974609375,2937.018310546875,2941.57666015625,2937.018310546875
2022-03-02 01:00:00+00:00,2951.974609375,2941.24365234375,2955.035888671875,2941.24365234375
2022-03-02 01:15:00+00:00,2928.087890625,2951.029296875,2951.029296875,2928.087890625
2022-03-02 01:30:00+00:00,2924.81640625,2926.9755859375,2930.7470703125,2923.6044921875
2022-03-02 01:45:00+00:00,2931.049560546875,2925.62744140625,2931.049560546875,2925.62744140625
2022-03-02 02:00:00+00:00,2934.28515625,2931.129150390625,2934.28515625,2925.56787109375
2022-03-02 02:15:00+00:00,2924.114990234375,2934.067626953125,2934.067626953125,2922.681884765625
2022-03-02 02:30:00+00:00,2930.436767578125,2924.990478515625,2930.436767578125,2924.990478515625
2022-03-02 02:45:00+00:00,2937.7099609375,2931.646728515625,2937.7099609375,2925.703369140625
2022-03-02 03:00:00+00:00,2950.2978515625,2938.3076171875,2950.2978515625,2938.3076171875
2022-03-02 03:15:00+00:00,2942.880859375,2950.27587890625,2950.27587890625,2942.367919921875
2022-03-02 03:30:00+00:00,2990.3876953125,2943.037109375,2990.3876953125,2943.037109375
2022-03-02 03:45:00+00:00,3014.35693359375,2991.190185546875,3017.87744140625,2991.190185546875
2022-03-02 04:00:00+00:00,3021.116943359375,3013.935302734375,3026.8681640625,3009.83203125
2022-03-02 04:15:00+00:00,3022.237060546875,3021.928955078125,3022.49755859375,3016.657958984375
2022-03-02 04:30:00+00:00,3021.924072265625,3021.85546875,3025.46923828125,3020.240966796875
2022-03-02 04:45:00+00:00,2999.636474609375,3020.250732421875,3020.250732421875,2999.12841796875
2022-03-02 05:00:00+00:00,2997.732421875,2999.034912109375,3001.08740234375,2996.78515625
2022-03-02 05:15:00+00:00,2990.798583984375,2997.15576171875,3003.52197265625,2990.798583984375
2022-03-02 05:30:00+00:00,2992.1435546875,2989.976318359375,2992.25830078125,2986.44921875
2022-03-02 05:45:00+00:00,3001.23291015625,2993.5517578125,3001.23291015625,2993.5517578125
2022-03-02 06:00:00+00:00,2993.563232421875,3000.915283203125,3000.915283203125,2993.563232421875
2022-03-02 06:15:00+00:00,2984.438232421875,2993.956787109375,2993.956787109375,2982.678466796875
2022-03-02 06:30:00+00:00,2980.43408203125,2984.44384765625,2985.677490234375,2978.13232421875
2022-03-02 06:45:00+00:00,2969.6884765625,2980.188232421875,2980.188232421875,2969.6884765625
2022-03-02 07:00:00+00:00,2962.25244140625,2969.6630859375,2970.468505859375,2961.993896484375
2022-03-02 07:15:00+00:00,2968.559814453125,2962.130126953125,2968.559814453125,2960.80419921875
2022-03-02 07:30:00+00:00,2971.6650390625,2972.680908203125,2974.8994140625,2969.70654296875
2022-03-02 07:45:00+00:00,2970.249755859375,2971.94482421875,2975.55224609375,2970.249755859375
2022-03-02 08:00:00+00:00,2966.3564453125,2971.00732421875,2972.58984375,2961.4833984375
2022-03-02 08:15:00+00:00,2989.45068359375,2966.5166015625,2993.911865234375,2966.5166015625
2022-03-02 08:30:00+00:00,3000.042236328125,2992.538330078125,3001.316650390625,2992.538330078125
2022-03-02 08:45:00+00:00,2990.46728515625,2999.46728515625,2999.46728515625,2990.46728515625
