Date,Close,Open,High,Low
2021-03-30,58917.69140625,57750.1328125,59447.22265625,57251.55078125
2021-03-31,58918.83203125,58930.27734375,59930.02734375,57726.41796875
2021-04-01,59095.80859375,58926.5625,59586.0703125,58505.27734375
2021-04-02,59384.3125,59098.87890625,60267.1875,58869.28125
2021-04-03,57603.890625,59397.41015625,60110.26953125,57603.890625
2021-04-04,58758.5546875,57604.83984375,58913.74609375,57168.67578125
2021-04-05,59057.87890625,58760.875,59891.296875,57694.82421875
2021-04-06,58192.359375,59171.93359375,59479.578125,57646.80859375
2021-04-07,56048.9375,58186.5078125,58731.14453125,55604.0234375
2021-04-08,58323.953125,56099.9140625,58338.73828125,55879.0859375
2021-04-09,58245.00390625,58326.5625,58937.046875,57807.86328125
2021-04-10,59793.234375,58253.77734375,61276.6640625,58038.70703125
2021-04-11,60204.96484375,59846.23046875,60790.5546875,59289.796875
2021-04-12,59893.453125,60175.9453125,61253.03515625,59589.875
2021-04-13,63503.45703125,59890.01953125,63742.28515625,59869.95703125
2021-04-14,63109.6953125,63523.75390625,64863.09765625,61554.796875
2021-04-15,63314.01171875,63075.1953125,63821.671875,62208.96484375
2021-04-16,61572.7890625,63258.50390625,63594.72265625,60222.53125
2021-04-17,60683.8203125,61529.921875,62572.17578125,60361.3515625
2021-04-18,56216.18359375,60701.88671875,61057.45703125,52829.53515625
2021-04-19,55724.265625,56191.5859375,57520.0546875,54368.59375
2021-04-20,56473.03125,55681.79296875,57062.1484375,53448.046875
2021-04-21,53906.08984375,56471.12890625,56757.97265625,53695.46875
2021-04-22,51762.2734375,53857.10546875,55410.23046875,50583.8125
2021-04-23,51093.65234375,51739.80859375,52120.79296875,47714.6640625
2021-04-24,50050.8671875,51143.2265625,51167.5625,48805.28515625
2021-04-25,49004.25390625,50052.83203125,50506.01953125,47159.484375
2021-04-26,54021.75390625,49077.79296875,54288.00390625,48852.796875
2021-04-27,55033.1171875,54030.3046875,55416.96484375,53319.1875
2021-04-28,54824.703125,55036.63671875,56227.20703125,53887.91796875
2021-04-29,53555.109375,54858.08984375,55115.84375,52418.02734375
2021-04-30,57750.17578125,53568.6640625,57900.71875,53129.6015625
2021-05-01,57828.05078125,57714.6640625,58448.33984375,57052.2734375
2021-05-02,56631.078125,57825.86328125,57902.59375,56141.90625
2021-05-03,57200.29296875,56620.2734375,58973.30859375,56590.87109375
2021-05-04,53333.5390625,57214.1796875,57214.1796875,53191.42578125
2021-05-05,57424.0078125,53252.1640625,57911.36328125,52969.0546875
2021-05-06,56396.515625,57441.30859375,58363.31640625,55382.5078125
2021-05-07,57356.40234375,56413.953125,58606.6328125,55321.84765625
2021-05-08,58803.77734375,57352.765625,59464.61328125,56975.2109375
2021-05-09,58232.31640625,58877.390625,59210.8828125,56482.00390625
2021-05-10,55859.796875,58250.87109375,59519.35546875,54071.45703125
2021-05-11,56704.57421875,55847.2421875,56872.54296875,54608.65234375
2021-05-12,49150.53515625,56714.53125,57939.36328125,49150.53515625
2021-05-13,49716.19140625,49735.43359375,51330.84375,46980.01953125
2021-05-14,49880.53515625,49682.98046875,51438.1171875,48868.578125
2021-05-15,46760.1875,49855.49609375,50639.6640625,46664.140625
2021-05-16,46456.05859375,46716.63671875,49720.04296875,43963.3515625
2021-05-17,43537.51171875,46415.8984375,46623.55859375,42207.2890625
2021-05-18,42909.40234375,43488.05859375,45812.45703125,42367.83203125
2021-05-19,37002.44140625,42944.9765625,43546.1171875,30681.49609375
2021-05-20,40782.73828125,36753.66796875,42462.984375,35050.6171875
2021-05-21,37304.69140625,40596.94921875,42172.171875,33616.453125
2021-05-22,37536.6328125,37371.03125,38831.0546875,35383.68359375
2021-05-23,34770.58203125,37531.44921875,38289.21875,31227.33984375
2021-05-24,38705.98046875,34700.36328125,39835.140625,34551.08203125
2021-05-25,38402.22265625,38795.78125,39776.3515625,36581.4296875
2021-05-26,39294.19921875,38392.625,40782.078125,37905.8359375
2021-05-27,38436.96875,39316.890625,40379.6171875,37247.90234375
2021-05-28,35697.60546875,38507.08203125,38856.96875,34779.0390625
2021-05-29,34616.06640625,35684.15625,37234.5,33693.9296875
2021-05-30,35678.12890625,34607.40625,36400.66796875,33520.73828125
2021-05-31,37332.85546875,35658.59375,37468.25,34241.9453125
2021-06-01,36684.92578125,37293.79296875,37896.734375,35787.0859375
2021-06-02,37575.1796875,36699.921875,38231.33984375,35966.30859375
2021-06-03,39208.765625,37599.41015625,39478.953125,37243.97265625
2021-06-04,36894.40625,39242.484375,39242.484375,35717.72265625
2021-06-05,35551.95703125,36880.15625,37917.71484375,34900.4140625
2021-06-06,35862.37890625,35538.609375,36436.421875,35304.578125
2021-06-07,33560.70703125,35835.265625,36790.5703125,33480.640625
2021-06-08,33472.6328125,33589.51953125,34017.38671875,31114.443359375
2021-06-09,37345.12109375,33416.9765625,37537.37109375,32475.865234375
2021-06-10,36702.59765625,37389.515625,38334.32421875,35847.59375
2021-06-11,37334.3984375,36697.03125,37608.6953125,36044.44921875
2021-06-12,35552.515625,37340.14453125,37408.92578125,34728.19140625
2021-06-13,39097.859375,35555.7890625,39322.78125,34864.109375
2021-06-14,40218.4765625,39016.96875,40978.36328125,38757.28515625
2021-06-15,40406.26953125,40427.16796875,41295.26953125,39609.46875
2021-06-16,38347.0625,40168.69140625,40516.77734375,38176.03515625
2021-06-17,38053.50390625,38341.421875,39513.671875,37439.67578125
2021-06-18,35787.24609375,38099.4765625,38187.26171875,35255.85546875
2021-06-19,35615.87109375,35854.52734375,36457.796875,34933.0625
2021-06-20,35698.296875,35563.140625,36059.484375,33432.07421875
2021-06-21,31676.693359375,35641.14453125,35721.640625,31295.935546875
2021-06-22,32505.66015625,31622.376953125,33292.453125,28893.62109375
2021-06-23,33723.02734375,32515.71484375,34753.41015625,31772.6328125
2021-06-24,34662.4375,33682.80078125,35228.8515625,32385.21484375
2021-06-25,31637.779296875,34659.10546875,35487.24609375,31350.884765625
2021-06-26,32186.27734375,31594.6640625,32637.587890625,30184.501953125
2021-06-27,34649.64453125,32287.5234375,34656.12890625,32071.7578125
2021-06-28,34434.3359375,34679.12109375,35219.890625,33902.07421875
2021-06-29,35867.77734375,34475.55859375,36542.109375,34252.484375
2021-06-30,35040.8359375,35908.38671875,36074.7578125,34086.15234375
2021-07-01,33572.1171875,35035.984375,35035.984375,32883.78125
2021-07-02,33897.046875,33549.6015625,33939.58984375,32770.6796875
2021-07-03,34668.546875,33854.421875,34909.26171875,33402.6953125
2021-07-04,35287.78125,34665.56640625,35937.56640625,34396.4765625
2021-07-05,33746.00390625,35284.34375,35284.34375,33213.66015625
2021-07-06,34235.1953125,33723.5078125,35038.53515625,33599.91796875
2021-07-07,33855.328125,34225.6796875,34997.6640625,33839.2890625
2021-07-08,32877.37109375,33889.60546875,33907.90625,32133.18359375
2021-07-09,33798.01171875,32861.671875,34042.29296875,32318.880859375
2021-07-10,33520.51953125,33811.2421875,34209.0703125,33116.01171875
2021-07-11,34240.1875,33509.078125,34584.703125,33346.73828125
2021-07-12,33155.84765625,34254.015625,34592.15625,32697.30859375
2021-07-13,32702.025390625,33125.46875,33327.1015625,32261.419921875
2021-07-14,32822.34765625,32723.845703125,33061.3984375,31639.125
2021-07-15,31780.73046875,32827.875,33159.640625,31175.708984375
2021-07-16,31421.5390625,31841.55078125,32218.40625,31100.673828125
2021-07-17,31533.068359375,31397.30859375,31935.9453125,31223.990234375
2021-07-18,31796.810546875,31533.884765625,32398.99609375,31215.4921875
2021-07-19,30817.83203125,31800.01171875,31885.859375,30563.734375
2021-07-20,29807.34765625,30838.28515625,31006.1875,29360.955078125
2021-07-21,32110.693359375,29796.28515625,32752.326171875,29526.18359375
2021-07-22,32313.10546875,32138.873046875,32576.400390625,31745.298828125
2021-07-23,33581.55078125,32305.958984375,33581.55078125,32057.892578125
2021-07-24,34292.4453125,33593.73046875,34490.390625,33424.859375
2021-07-25,35350.1875,34290.29296875,35364.92578125,33881.8359375
2021-07-26,37337.53515625,35384.03125,40499.67578125,35287.3125
2021-07-27,39406.94140625,37276.03515625,39406.94140625,36441.7265625
2021-07-28,39995.90625,39503.1875,40816.0703125,38862.4375
2021-07-29,40008.421875,39995.453125,40593.0703125,39352.05859375
2021-07-30,42235.546875,40027.484375,42235.546875,38397.35546875
2021-07-31,41626.1953125,42196.3046875,42231.44921875,41110.83203125
2021-08-01,39974.89453125,41460.84375,42541.6796875,39540.94140625
2021-08-02,39201.9453125,39907.26171875,40419.1796875,38746.34765625
2021-08-03,38152.98046875,39178.40234375,39750.03125,37782.05078125
2021-08-04,39747.50390625,38213.33203125,39952.296875,37589.1640625
2021-08-05,40869.5546875,39744.515625,41341.93359375,37458.00390625
2021-08-06,42816.5,40865.8671875,43271.66015625,39932.1796875
2021-08-07,44555.80078125,42832.796875,44689.859375,42618.56640625
2021-08-08,43798.1171875,44574.4375,45282.3515625,43331.91015625
2021-08-09,46365.40234375,43791.92578125,46456.83203125,42848.6875
2021-08-10,45585.03125,46280.84765625,46637.98828125,44705.5546875
2021-08-11,45593.63671875,45599.703125,46735.6328125,45351.7109375
2021-08-12,44428.2890625,45576.87890625,46228.91015625,43861.4453125
2021-08-13,47793.3203125,44439.69140625,47831.9765625,44282.41796875
2021-08-14,47096.9453125,47810.6875,48098.68359375,46177.6328125
2021-08-15,47047.00390625,47096.66796875,47357.10546875,45579.58984375
2021-08-16,46004.484375,47019.9609375,47998.09765625,45700.3203125
2021-08-17,44695.359375,45936.45703125,47139.5703125,44512.41796875
2021-08-18,44801.1875,44686.75,45952.0625,44364.02734375
2021-08-19,46717.578125,44741.8828125,46970.76171875,43998.31640625
2021-08-20,49339.17578125,46723.12109375,49342.15234375,46650.70703125
2021-08-21,48905.4921875,49327.07421875,49717.01953125,48312.19921875
2021-08-22,49321.65234375,48869.10546875,49471.609375,48199.94140625
2021-08-23,49546.1484375,49291.67578125,50482.078125,49074.60546875
2021-08-24,47706.1171875,49562.34765625,49878.76953125,47687.1171875
2021-08-25,48960.7890625,47727.2578125,49202.87890625,47163.61328125
2021-08-26,46942.21875,49002.640625,49347.58203125,46405.78125
2021-08-27,49058.66796875,46894.5546875,49112.78515625,46394.28125
2021-08-28,48902.40234375,49072.5859375,49283.50390625,48499.23828125
2021-08-29,48829.83203125,48911.25,49644.11328125,47925.85546875
2021-08-30,47054.984375,48834.8515625,48925.60546875,46950.2734375
2021-08-31,47166.6875,47024.33984375,48189.55078125,46750.09375
2021-09-01,48847.02734375,47099.7734375,49111.08984375,46562.4375
2021-09-02,49327.72265625,48807.84765625,50343.421875,48652.3203125
2021-09-03,50025.375,49288.25,50982.2734375,48386.0859375
2021-09-04,49944.625,50009.32421875,50545.58203125,49548.78125
2021-09-05,51753.41015625,49937.859375,51868.6796875,49538.59765625
2021-09-06,52633.53515625,51769.00390625,52700.94140625,51053.6796875
2021-09-07,46811.12890625,52660.48046875,52853.765625,43285.20703125
2021-09-08,46091.390625,46827.76171875,47334.0546875,44561.39453125
2021-09-09,46391.421875,45774.7421875,47261.94921875,45669.73828125
2021-09-10,44883.91015625,46396.6640625,47031.7421875,44344.484375
2021-09-11,45201.45703125,44869.83984375,45969.29296875,44818.265625
2021-09-12,46063.26953125,45206.62890625,46364.87890625,44790.4609375
2021-09-13,44963.07421875,46057.21484375,46598.6796875,43591.3203125
2021-09-14,47092.4921875,44960.05078125,47218.125,44752.33203125
2021-09-15,48176.34765625,47098.0,48450.46875,46773.328125
2021-09-16,47783.359375,48158.90625,48486.828125,47079.55859375
2021-09-17,47267.51953125,47771.00390625,48160.921875,46832.5234375
2021-09-18,48278.36328125,47273.52734375,48791.78125,47087.28515625
2021-09-19,47260.21875,48268.85546875,48328.3671875,46919.8046875
2021-09-20,42843.80078125,47261.40625,47328.19921875,42598.9140625
2021-09-21,40693.67578125,43012.234375,43607.609375,39787.609375
2021-09-22,43574.5078125,40677.953125,43978.62109375,40625.6328125
2021-09-23,44895.09765625,43560.296875,44942.17578125,43109.33984375
2021-09-24,42839.75,44894.30078125,45080.4921875,40936.55859375
2021-09-25,42716.59375,42840.890625,42996.2578125,41759.921875
2021-09-26,43208.5390625,42721.62890625,43919.30078125,40848.4609375
2021-09-27,42235.73046875,43234.18359375,44313.24609375,42190.6328125
2021-09-28,41034.54296875,42200.8984375,42775.14453125,40931.6640625
2021-09-29,41564.36328125,41064.984375,42545.2578125,40829.66796875
2021-09-30,43790.89453125,41551.26953125,44092.6015625,41444.58203125
2021-10-01,48116.94140625,43816.7421875,48436.01171875,43320.0234375
2021-10-02,47711.48828125,48137.46875,48282.0625,47465.49609375
2021-10-03,48199.953125,47680.02734375,49130.69140625,47157.2890625
2021-10-04,49112.90234375,48208.90625,49456.77734375,47045.00390625
2021-10-05,51514.8125,49174.9609375,51839.984375,49072.83984375
2021-10-06,55361.44921875,51486.6640625,55568.46484375,50488.19140625
2021-10-07,53805.984375,55338.625,55338.625,53525.46875
2021-10-08,53967.84765625,53802.14453125,55922.98046875,53688.0546875
2021-10-09,54968.22265625,53929.78125,55397.9453125,53735.14453125
2021-10-10,54771.578125,54952.8203125,56401.3046875,54264.2578125
2021-10-11,57484.7890625,54734.125,57793.0390625,54519.765625
2021-10-12,56041.05859375,57526.83203125,57627.87890625,54477.97265625
2021-10-13,57401.09765625,56038.2578125,57688.66015625,54370.97265625
2021-10-14,57321.5234375,57372.83203125,58478.734375,56957.07421875
2021-10-15,61593.94921875,57345.90234375,62757.12890625,56868.14453125
2021-10-16,60892.1796875,61609.52734375,62274.4765625,60206.12109375
2021-10-17,61553.6171875,60887.65234375,61645.5234375,59164.46875
2021-10-18,62026.078125,61548.8046875,62614.66015625,60012.7578125
2021-10-19,64261.9921875,62043.1640625,64434.53515625,61622.93359375
2021-10-20,65992.8359375,64284.5859375,66930.390625,63610.67578125
2021-10-21,62210.171875,66002.234375,66600.546875,62117.41015625
2021-10-22,60692.265625,62237.890625,63715.0234375,60122.796875
2021-10-23,61393.6171875,60694.62890625,61743.87890625,59826.5234375
2021-10-24,60930.8359375,61368.34375,61505.8046875,59643.34375
2021-10-25,63039.82421875,60893.92578125,63729.32421875,60691.80078125
2021-10-26,60363.79296875,63032.76171875,63229.02734375,59991.16015625
2021-10-27,58482.38671875,60352.0,61435.18359375,58208.1875
2021-10-28,60622.13671875,58470.73046875,62128.6328125,58206.91796875
2021-10-29,62227.96484375,60624.87109375,62927.609375,60329.96484375
2021-10-30,61888.83203125,62239.36328125,62330.14453125,60918.38671875
2021-10-31,61318.95703125,61850.48828125,62406.171875,60074.328125
2021-11-01,61004.40625,61320.44921875,62419.00390625,59695.18359375
2021-11-02,63226.40234375,60963.25390625,64242.79296875,60673.0546875
2021-11-03,62970.046875,63254.3359375,63516.9375,61184.23828125
2021-11-04,61452.23046875,62941.8046875,63123.2890625,60799.6640625
2021-11-05,61125.67578125,61460.078125,62541.46875,60844.609375
2021-11-06,61527.48046875,61068.875,61590.68359375,60163.78125
2021-11-07,63326.98828125,61554.921875,63326.98828125,61432.48828125
2021-11-08,67566.828125,63344.06640625,67673.7421875,63344.06640625
2021-11-09,66971.828125,67549.734375,68530.3359375,66382.0625
2021-11-10,64995.23046875,66953.3359375,68789.625,63208.11328125
2021-11-11,64949.9609375,64978.890625,65579.015625,64180.48828125
2021-11-12,64155.94140625,64863.98046875,65460.81640625,62333.9140625
2021-11-13,64469.52734375,64158.12109375,64915.67578125,63303.734375
2021-11-14,65466.83984375,64455.37109375,65495.1796875,63647.80859375
2021-11-15,63557.87109375,65521.2890625,66281.5703125,63548.14453125
2021-11-16,60161.24609375,63721.1953125,63721.1953125,59016.3359375
2021-11-17,60368.01171875,60139.62109375,60823.609375,58515.41015625
2021-11-18,56942.13671875,60360.13671875,60948.5,56550.79296875
2021-11-19,58119.578125,56896.12890625,58351.11328125,55705.1796875
2021-11-20,59697.1953125,58115.08203125,59859.87890625,57469.7265625
2021-11-21,58730.4765625,59730.5078125,60004.42578125,58618.9296875
2021-11-22,56289.2890625,58706.84765625,59266.359375,55679.83984375
2021-11-23,57569.07421875,56304.5546875,57875.515625,55632.76171875
2021-11-24,56280.42578125,57565.8515625,57803.06640625,55964.22265625
2021-11-25,57274.6796875,57165.41796875,59367.96875,57146.68359375
2021-11-26,53569.765625,58960.28515625,59183.48046875,53569.765625
2021-11-27,54815.078125,53736.4296875,55329.2578125,53668.35546875
2021-11-28,57248.45703125,54813.0234375,57393.84375,53576.734375
2021-11-29,57806.56640625,57291.90625,58872.87890625,56792.52734375
2021-11-30,57005.42578125,57830.11328125,59113.40234375,56057.28125
2021-12-01,57229.828125,56907.96484375,59041.68359375,56553.08203125
2021-12-02,56477.81640625,57217.37109375,57349.234375,55895.1328125
2021-12-03,53598.24609375,56509.1640625,57482.16796875,52496.5859375
2021-12-04,49200.703125,53727.87890625,53904.6796875,42874.6171875
2021-12-05,49368.84765625,49201.51953125,49768.1484375,47857.49609375
2021-12-06,50582.625,49413.48046875,50929.51953125,47281.03515625
2021-12-07,50700.0859375,50581.828125,51934.78125,50175.80859375
2021-12-08,50504.796875,50667.6484375,51171.375,48765.98828125
2021-12-09,47672.12109375,50450.08203125,50797.1640625,47358.3515625
2021-12-10,47243.3046875,47642.14453125,50015.25390625,47023.69921875
2021-12-11,49362.5078125,47264.6328125,49458.2109375,46942.34765625
2021-12-12,50098.3359375,49354.85546875,50724.8671875,48725.8515625
2021-12-13,46737.48046875,50114.7421875,50205.0,45894.84765625
2021-12-14,46612.6328125,46709.82421875,48431.3984375,46424.49609375
2021-12-15,48896.72265625,48379.75390625,49473.95703125,46671.96484375
2021-12-16,47665.42578125,48900.46484375,49425.57421875,47529.87890625
2021-12-17,46202.14453125,47653.73046875,48004.89453125,45618.21484375
2021-12-18,46848.77734375,46219.25390625,47313.828125,45598.44140625
2021-12-19,46707.015625,46853.8671875,48089.6640625,46502.953125
2021-12-20,46880.27734375,46707.0625,47401.71875,45579.80859375
2021-12-21,48936.61328125,46886.078125,49300.91796875,46698.7734375
2021-12-22,48628.51171875,48937.09765625,49544.796875,48450.94140625
2021-12-23,50784.5390625,48626.34375,51332.33984375,48065.8359375
2021-12-24,50822.1953125,50806.05078125,51814.02734375,50514.49609375
2021-12-25,50429.859375,50854.91796875,51176.59765625,50236.70703125
2021-12-26,50809.515625,50428.69140625,51196.37890625,49623.10546875
2021-12-27,50640.41796875,50802.609375,51956.328125,50499.46875
2021-12-28,47588.85546875,50679.859375,50679.859375,47414.2109375
2021-12-29,46444.7109375,47623.87109375,48119.7421875,46201.49609375
2021-12-30,47178.125,46490.60546875,47879.96484375,46060.3125
2021-12-31,46306.4453125,47169.37109375,48472.52734375,45819.953125
2022-01-01,47686.8125,46311.74609375,47827.3125,46288.484375
2022-01-02,47345.21875,47680.92578125,47881.40625,46856.9375
2022-01-03,46458.1171875,47343.54296875,47510.7265625,45835.96484375
2022-01-04,45897.57421875,46458.8515625,47406.546875,45752.46484375
2022-01-05,43569.00390625,45899.359375,46929.046875,42798.22265625
2022-01-06,43160.9296875,43565.51171875,43748.71875,42645.5390625
2022-01-07,41557.90234375,43153.5703125,43153.5703125,41077.4453125
2022-01-08,41733.94140625,41561.46484375,42228.94140625,40672.27734375
2022-01-09,41911.6015625,41734.7265625,42663.94921875,41338.16015625
2022-01-10,41821.26171875,41910.23046875,42199.484375,39796.5703125
2022-01-11,42735.85546875,41819.5078125,43001.15625,41407.75390625
2022-01-12,43949.1015625,42742.1796875,44135.3671875,42528.98828125
2022-01-13,42591.5703125,43946.7421875,44278.421875,42447.04296875
2022-01-14,43099.69921875,42598.87109375,43346.6875,41982.6171875
2022-01-15,43177.3984375,43101.8984375,43724.671875,42669.03515625
2022-01-16,43113.87890625,43172.0390625,43436.80859375,42691.0234375
2022-01-17,42250.55078125,43118.12109375,43179.390625,41680.3203125
2022-01-18,42375.6328125,42250.07421875,42534.40234375,41392.21484375
2022-01-19,41744.328125,42374.0390625,42478.3046875,41242.9140625
2022-01-20,40680.41796875,41744.02734375,43413.0234375,40672.82421875
2022-01-21,36457.31640625,40699.60546875,41060.52734375,35791.42578125
2022-01-22,35030.25,36471.58984375,36688.8125,34349.25
2022-01-23,36276.8046875,35047.359375,36433.3125,34784.96875
2022-01-24,36654.328125,36275.734375,37247.51953125,33184.05859375
2022-01-25,36954.00390625,36654.8046875,37444.5703125,35779.4296875
2022-01-26,36852.12109375,36950.515625,38825.41015625,36374.90625
2022-01-27,37138.234375,36841.87890625,37148.32421875,35629.28125
2022-01-28,37784.33203125,37128.4453125,37952.87890625,36211.109375
2022-01-29,38138.1796875,37780.71484375,38576.26171875,37406.47265625
2022-01-30,37917.6015625,38151.91796875,38266.33984375,37437.7109375
2022-01-31,38483.125,37920.28125,38647.26171875,36733.57421875
2022-02-01,38743.2734375,38481.765625,39115.1328125,38113.6640625
2022-02-02,36952.984375,38743.71484375,38834.6171875,36832.73046875
2022-02-03,37154.6015625,36944.8046875,37154.6015625,36375.5390625
2022-02-04,41500.875,37149.265625,41527.78515625,37093.62890625
2022-02-05,41441.1640625,41501.48046875,41847.1640625,41038.09765625
2022-02-06,42412.43359375,41441.12109375,42500.78515625,41244.90625
2022-02-07,43840.28515625,42406.78125,44401.86328125,41748.15625
2022-02-08,44118.4453125,43854.65234375,45293.8671875,42807.8359375
2022-02-09,44338.796875,44096.703125,44727.80078125,43232.96875
2022-02-10,44402.71484375,44315.921875,44402.71484375,43718.78515625
