Date,Close,Open,High,Low
2021-02-03,0.03711999952793121,0.03149300068616867,0.03910500183701515,0.03114599920809269
2021-02-04,0.05328899994492531,0.03722599893808365,0.05786899849772453,0.035944998264312744
2021-02-05,0.04693499952554703,0.053043000400066376,0.0537399984896183,0.043540000915527344
2021-02-06,0.05759499967098236,0.04693099856376648,0.05830800160765648,0.04490400105714798
2021-02-07,0.07878199964761734,0.05750200152397156,0.08435700088739395,0.054239001125097275
2021-02-08,0.07882499694824219,0.07835199683904648,0.08494500070810318,0.06470199674367905
2021-02-09,0.07006999850273132,0.07877299934625626,0.08312799781560898,0.06562100350856781
2021-02-10,0.07289600372314453,0.0701109990477562,0.0810910016298294,0.06852500140666962
2021-02-11,0.0696759968996048,0.072843998670578,0.07430099695920944,0.06829000264406204
2021-02-12,0.07006900012493134,0.06965000182390213,0.07260999828577042,0.061445001512765884
2021-02-13,0.06644999980926514,0.0700249969959259,0.07164599746465683,0.0661349967122078
2021-02-14,0.06253699958324432,0.06644800305366516,0.06644800305366516,0.05672299861907959
2021-02-15,0.05659100040793419,0.06256800144910812,0.06392399966716766,0.04854699969291687
2021-02-16,0.05352000147104263,0.056487999856472015,0.05966800078749657,0.0509830005466938
2021-02-17,0.049375999718904495,0.05352199822664261,0.054983001202344894,0.048034001141786575
2021-02-18,0.0595409981906414,0.04936299845576286,0.061799000948667526,0.04898900166153908
2021-02-19,0.055139001458883286,0.05943400040268898,0.05949699878692627,0.054315000772476196
2021-02-20,0.05438400059938431,0.055132001638412476,0.06028600037097931,0.051628001034259796
2021-02-21,0.055980000644922256,0.0543689988553524,0.058428000658750534,0.05355599895119667
2021-02-22,0.053725000470876694,0.05604400113224983,0.06046599894762039,0.047095999121665955
2021-02-23,0.04739199951291084,0.05369799956679344,0.05376800149679184,0.042410001158714294
2021-02-24,0.05655499920248985,0.04741400107741356,0.05987299978733063,0.046215999871492386
2021-02-25,0.05016700178384781,0.05661499872803688,0.05780800059437752,0.049869000911712646
2021-02-26,0.05048000067472458,0.05013800039887428,0.05247199907898903,0.0487079992890358
2021-02-27,0.05008300021290779,0.05050000175833702,0.051920000463724136,0.04929700121283531
2021-02-28,0.04805200174450874,0.05009699985384941,0.050133999437093735,0.04508800059556961
2021-03-01,0.050599001348018646,0.04806999862194061,0.051479000598192215,0.04802900180220604
2021-03-02,0.050262000411748886,0.050595998764038086,0.05238199979066849,0.049299001693725586
2021-03-03,0.050592001527547836,0.05027800053358078,0.05212600156664848,0.050078000873327255
2021-03-04,0.05004800111055374,0.050586998462677,0.05108699947595596,0.04787899926304817
2021-03-05,0.049609001725912094,0.0500280000269413,0.05085400119423866,0.04814700037240982
2021-03-06,0.05098399892449379,0.049600999802351,0.052397001534700394,0.049382999539375305
2021-03-07,0.052122000604867935,0.05098000168800354,0.05214099958539009,0.050572000443935394
2021-03-08,0.061948999762535095,0.05212299898266792,0.061948999762535095,0.05167200043797493
2021-03-09,0.05799800157546997,0.0621040016412735,0.06226800009608269,0.05605100095272064
2021-03-10,0.05600399896502495,0.05796400085091591,0.05861600115895271,0.05469200015068054
2021-03-11,0.055918000638484955,0.055977001786231995,0.05669799819588661,0.05450199916958809
2021-03-12,0.05534899979829788,0.05592099949717522,0.05697999894618988,0.05451299995183945
2021-03-13,0.062431998550891876,0.05535300076007843,0.062431998550891876,0.05475600063800812
2021-03-14,0.05859199911355972,0.062383998185396194,0.06305199861526489,0.05859199911355972
2021-03-15,0.05708799883723259,0.05853100121021271,0.059689000248909,0.05514099821448326
2021-03-16,0.05860700085759163,0.057085998356342316,0.058921001851558685,0.05549300089478493
2021-03-17,0.057652998715639114,0.05860999971628189,0.058866001665592194,0.056471001356840134
2021-03-18,0.05738300085067749,0.05764000117778778,0.058827999979257584,0.05414300039410591
2021-03-19,0.05832799896597862,0.05737699940800667,0.059721000492572784,0.05660400167107582
2021-03-20,0.05896100029349327,0.05831500142812729,0.06063900142908096,0.0581200011074543
2021-03-21,0.05723400041460991,0.058970000594854355,0.05952100083231926,0.056797999888658524
2021-03-22,0.054962001740932465,0.05725900083780289,0.057732000946998596,0.05490899831056595
2021-03-23,0.05355599895119667,0.054940998554229736,0.056081000715494156,0.0529399998486042
2021-03-24,0.051702000200748444,0.05352799966931343,0.05649400129914284,0.051242001354694366
