1.089700000000000000e+04,1.066900000000000000e+04,1.094900000000000000e+04,1.054400000000000000e+04,1.734000000000000000e+03,6.130000000000000000e+02,1.500000000000000000e+01
8.639000000000000000e+03,8.778000000000000000e+03,8.806000000000000000e+03,8.591000000000000000e+03,9.150000000000000000e+02,4.590000000000000000e+02,1.800000000000000000e+01
8.887000000000000000e+03,8.904000000000000000e+03,8.968000000000000000e+03,8.539000000000000000e+03,1.634000000000000000e+03,4.860000000000000000e+02,2.900000000000000000e+01
8.116000000000000000e+03,8.150000000000000000e+03,8.191000000000000000e+03,8.035000000000000000e+03,1.301000000000000000e+03,5.780000000000000000e+02,1.900000000000000000e+01
9.631000000000000000e+03,9.608000000000000000e+03,9.704000000000000000e+03,9.410000000000000000e+03,9.490000000000000000e+02,5.710000000000000000e+02,1.900000000000000000e+01
9.791000000000000000e+03,9.737000000000000000e+03,9.803000000000000000e+03,9.652000000000000000e+03,1.216000000000000000e+03,5.950000000000000000e+02,2.000000000000000000e+01
9.917000000000000000e+03,9.903000000000000000e+03,1.006200000000000000e+04,9.732000000000000000e+03,1.579000000000000000e+03,4.770000000000000000e+02,2.900000000000000000e+01
1.013200000000000000e+04,9.900000000000000000e+03,1.017500000000000000e+04,9.888000000000000000e+03,1.279000000000000000e+03,6.090000000000000000e+02,2.200000000000000000e+01
1.166600000000000000e+04,1.167700000000000000e+04,1.172600000000000000e+04,1.153900000000000000e+04,1.325000000000000000e+03,4.840000000000000000e+02,1.900000000000000000e+01
1.034100000000000000e+04,1.023000000000000000e+04,1.048300000000000000e+04,1.022400000000000000e+04,1.175000000000000000e+03,5.180000000000000000e+02,1.900000000000000000e+01
9.458000000000000000e+03,9.464000000000000000e+03,9.492000000000000000e+03,9.359000000000000000e+03,1.015000000000000000e+03,4.540000000000000000e+02,1.800000000000000000e+01
8.773000000000000000e+03,7.761000000000000000e+03,8.973000000000000000e+03,7.725000000000000000e+03,2.712000000000000000e+03,3.130000000000000000e+02,2.700000000000000000e+01
9.388000000000000000e+03,9.548000000000000000e+03,9.558000000000000000e+03,9.198000000000000000e+03,6.660000000000000000e+02,4.530000000000000000e+02,1.800000000000000000e+01
9.441000000000000000e+03,9.351000000000000000e+03,9.498000000000000000e+03,8.910000000000000000e+03,1.101000000000000000e+03,6.010000000000000000e+02,1.800000000000000000e+01
9.269000000000000000e+03,9.385000000000000000e+03,9.603000000000000000e+03,9.222000000000000000e+03,1.515000000000000000e+03,5.540000000000000000e+02,1.800000000000000000e+01
1.357300000000000000e+04,1.346100000000000000e+04,1.366700000000000000e+04,1.313400000000000000e+04,2.493000000000000000e+03,5.800000000000000000e+02,2.300000000000000000e+01
1.554000000000000000e+04,1.560700000000000000e+04,1.597100000000000000e+04,1.520200000000000000e+04,1.917000000000000000e+03,5.960000000000000000e+02,2.600000000000000000e+01
1.835900000000000000e+04,1.855700000000000000e+04,1.856500000000000000e+04,1.790400000000000000e+04,2.207000000000000000e+03,8.380000000000000000e+02,2.800000000000000000e+01
1.071200000000000000e+04,1.140900000000000000e+04,1.147000000000000000e+04,1.050500000000000000e+04,2.504000000000000000e+03,5.400000000000000000e+02,2.100000000000000000e+01
1.898000000000000000e+04,1.967700000000000000e+04,1.992000000000000000e+04,1.817100000000000000e+04,2.248000000000000000e+03,9.300000000000000000e+02,3.500000000000000000e+01
3.143100000000000000e+04,3.278800000000000000e+04,3.335800000000000000e+04,2.815400000000000000e+04,4.232000000000000000e+03,6.550000000000000000e+02,1.110000000000000000e+02
1.135500000000000000e+04,1.151100000000000000e+04,1.154400000000000000e+04,1.122700000000000000e+04,1.033000000000000000e+03,4.790000000000000000e+02,1.600000000000000000e+01
1.207100000000000000e+04,1.229900000000000000e+04,1.239100000000000000e+04,1.184000000000000000e+04,1.645000000000000000e+03,5.500000000000000000e+02,2.200000000000000000e+01
9.757000000000000000e+03,9.330000000000000000e+03,9.940000000000000000e+03,9.273000000000000000e+03,1.394000000000000000e+03,5.800000000000000000e+02,3.300000000000000000e+01
5.465000000000000000e+03,4.944000000000000000e+03,5.558000000000000000e+03,4.921000000000000000e+03,1.467000000000000000e+03,5.800000000000000000e+02,3.300000000000000000e+01
1.018900000000000000e+04,9.636000000000000000e+03,1.027200000000000000e+04,9.615000000000000000e+03,1.380000000000000000e+03,5.670000000000000000e+02,1.900000000000000000e+01
1.154900000000000000e+04,1.139900000000000000e+04,1.162600000000000000e+04,1.116600000000000000e+04,1.564000000000000000e+03,5.420000000000000000e+02,2.300000000000000000e+01
1.151500000000000000e+04,1.154000000000000000e+04,1.158600000000000000e+04,1.143500000000000000e+04,1.144000000000000000e+03,4.690000000000000000e+02,2.100000000000000000e+01
8.756000000000000000e+03,8.791000000000000000e+03,8.852000000000000000e+03,8.682000000000000000e+03,1.139000000000000000e+03,5.620000000000000000e+02,1.800000000000000000e+01
2.911100000000000000e+04,2.887200000000000000e+04,2.928000000000000000e+04,2.791600000000000000e+04,3.553000000000000000e+03,4.440000000000000000e+02,6.800000000000000000e+01
1.528300000000000000e+04,1.548100000000000000e+04,1.581000000000000000e+04,1.484500000000000000e+04,1.495000000000000000e+03,8.150000000000000000e+02,2.600000000000000000e+01
6.887000000000000000e+03,6.889000000000000000e+03,6.991000000000000000e+03,6.772000000000000000e+03,1.138000000000000000e+03,6.010000000000000000e+02,2.000000000000000000e+01
1.075600000000000000e+04,1.067200000000000000e+04,1.077000000000000000e+04,1.063000000000000000e+04,1.294000000000000000e+03,5.640000000000000000e+02,1.500000000000000000e+01
9.192000000000000000e+03,9.139000000000000000e+03,9.265000000000000000e+03,8.934000000000000000e+03,1.099000000000000000e+03,5.800000000000000000e+02,2.400000000000000000e+01
9.874000000000000000e+03,9.787000000000000000e+03,9.979000000000000000e+03,9.711000000000000000e+03,1.739000000000000000e+03,6.440000000000000000e+02,2.000000000000000000e+01
7.367000000000000000e+03,7.175000000000000000e+03,7.424000000000000000e+03,7.155000000000000000e+03,1.055000000000000000e+03,5.900000000000000000e+02,2.100000000000000000e+01
9.244000000000000000e+03,9.344000000000000000e+03,9.374000000000000000e+03,9.216000000000000000e+03,1.419000000000000000e+03,5.380000000000000000e+02,1.700000000000000000e+01
6.721000000000000000e+03,6.697000000000000000e+03,6.796000000000000000e+03,6.537000000000000000e+03,1.027000000000000000e+03,5.070000000000000000e+02,2.500000000000000000e+01
8.608000000000000000e+03,8.733000000000000000e+03,9.176000000000000000e+03,8.206000000000000000e+03,1.861000000000000000e+03,6.160000000000000000e+02,3.300000000000000000e+01
8.978000000000000000e+03,8.887000000000000000e+03,9.112000000000000000e+03,8.784000000000000000e+03,1.804000000000000000e+03,5.260000000000000000e+02,2.900000000000000000e+01
9.363000000000000000e+03,9.388000000000000000e+03,9.451000000000000000e+03,9.284000000000000000e+03,1.124800000000000000e+04,4.580000000000000000e+02,1.800000000000000000e+01
1.537400000000000000e+04,1.532700000000000000e+04,1.544800000000000000e+04,1.509200000000000000e+04,1.884000000000000000e+03,8.030000000000000000e+02,2.600000000000000000e+01
1.846900000000000000e+04,1.840500000000000000e+04,1.875200000000000000e+04,1.799000000000000000e+04,5.155000000000000000e+03,1.074000000000000000e+03,4.100000000000000000e+01
9.078000000000000000e+03,8.756000000000000000e+03,9.172000000000000000e+03,8.745000000000000000e+03,9.500000000000000000e+02,6.530000000000000000e+02,1.800000000000000000e+01
1.043600000000000000e+04,1.040000000000000000e+04,1.048400000000000000e+04,1.028600000000000000e+04,1.125000000000000000e+03,4.380000000000000000e+02,1.700000000000000000e+01
2.317700000000000000e+04,2.347600000000000000e+04,2.408100000000000000e+04,2.196000000000000000e+04,2.772000000000000000e+03,1.016000000000000000e+03,4.600000000000000000e+01
8.939000000000000000e+03,8.925000000000000000e+03,8.971000000000000000e+03,8.803000000000000000e+03,1.074000000000000000e+03,4.970000000000000000e+02,1.700000000000000000e+01
9.510000000000000000e+03,9.442000000000000000e+03,9.595000000000000000e+03,9.380000000000000000e+03,1.065000000000000000e+03,5.980000000000000000e+02,1.800000000000000000e+01
8.451000000000000000e+03,8.381000000000000000e+03,8.512000000000000000e+03,8.220000000000000000e+03,5.790000000000000000e+02,4.740000000000000000e+02,1.700000000000000000e+01
1.158300000000000000e+04,1.186600000000000000e+04,1.189000000000000000e+04,1.152500000000000000e+04,1.290000000000000000e+03,5.010000000000000000e+02,2.200000000000000000e+01
3.627500000000000000e+04,3.400100000000000000e+04,3.646100000000000000e+04,3.335100000000000000e+04,1.076400000000000000e+04,7.460000000000000000e+02,1.110000000000000000e+02
9.229000000000000000e+03,9.289000000000000000e+03,9.304000000000000000e+03,9.190000000000000000e+03,9.580000000000000000e+02,4.200000000000000000e+02,1.900000000000000000e+01
1.136000000000000000e+04,1.105900000000000000e+04,1.148400000000000000e+04,1.105800000000000000e+04,1.173000000000000000e+03,4.630000000000000000e+02,1.600000000000000000e+01
1.166600000000000000e+04,1.137200000000000000e+04,1.172300000000000000e+04,1.121000000000000000e+04,1.310000000000000000e+03,6.180000000000000000e+02,1.600000000000000000e+01
1.183300000000000000e+04,1.176600000000000000e+04,1.189900000000000000e+04,1.169000000000000000e+04,1.524000000000000000e+03,5.240000000000000000e+02,2.200000000000000000e+01
1.113900000000000000e+04,1.182000000000000000e+04,1.211700000000000000e+04,1.065800000000000000e+04,1.394000000000000000e+03,5.080000000000000000e+02,2.600000000000000000e+01
1.862900000000000000e+04,1.868300000000000000e+04,1.873200000000000000e+04,1.780600000000000000e+04,2.580000000000000000e+03,9.150000000000000000e+02,4.100000000000000000e+01
8.925000000000000000e+03,8.711000000000000000e+03,9.009000000000000000e+03,8.665000000000000000e+03,7.470000000000000000e+02,5.090000000000000000e+02,1.900000000000000000e+01
8.384000000000000000e+03,8.635000000000000000e+03,8.665000000000000000e+03,8.277000000000000000e+03,6.790000000000000000e+02,5.310000000000000000e+02,1.700000000000000000e+01
1.550000000000000000e+04,1.482000000000000000e+04,1.565700000000000000e+04,1.471100000000000000e+04,1.820000000000000000e+03,8.020000000000000000e+02,2.600000000000000000e+01
9.636000000000000000e+03,9.933000000000000000e+03,9.966000000000000000e+03,9.468000000000000000e+03,1.447000000000000000e+03,5.950000000000000000e+02,1.900000000000000000e+01
2.353700000000000000e+04,2.382900000000000000e+04,2.427300000000000000e+04,2.308500000000000000e+04,3.220000000000000000e+03,1.099000000000000000e+03,4.600000000000000000e+01
9.701000000000000000e+03,1.019000000000000000e+04,1.029000000000000000e+04,9.365000000000000000e+03,1.189000000000000000e+03,5.850000000000000000e+02,1.900000000000000000e+01
1.904500000000000000e+04,1.837000000000000000e+04,1.939200000000000000e+04,1.805900000000000000e+04,2.903000000000000000e+03,1.080000000000000000e+03,4.100000000000000000e+01
9.171000000000000000e+03,9.252000000000000000e+03,9.292000000000000000e+03,9.046000000000000000e+03,1.155000000000000000e+03,5.260000000000000000e+02,1.700000000000000000e+01
9.919000000000000000e+03,9.689000000000000000e+03,1.000800000000000000e+04,9.666000000000000000e+03,1.194000000000000000e+03,5.190000000000000000e+02,1.900000000000000000e+01
7.347000000000000000e+03,7.337000000000000000e+03,7.487000000000000000e+03,7.316000000000000000e+03,8.290000000000000000e+02,5.200000000000000000e+02,1.800000000000000000e+01
7.337000000000000000e+03,7.291000000000000000e+03,7.390000000000000000e+03,7.263000000000000000e+03,6.780000000000000000e+02,4.140000000000000000e+02,1.800000000000000000e+01
1.861200000000000000e+04,1.782300000000000000e+04,1.881300000000000000e+04,1.776200000000000000e+04,2.900000000000000000e+03,1.001000000000000000e+03,3.700000000000000000e+01
7.118000000000000000e+03,6.904000000000000000e+03,7.165000000000000000e+03,6.831000000000000000e+03,1.538000000000000000e+03,6.150000000000000000e+02,2.000000000000000000e+01
9.418000000000000000e+03,9.362000000000000000e+03,9.583000000000000000e+03,9.219000000000000000e+03,1.278000000000000000e+03,5.910000000000000000e+02,2.400000000000000000e+01
6.301000000000000000e+03,5.363000000000000000e+03,6.428000000000000000e+03,5.274000000000000000e+03,1.509000000000000000e+03,5.740000000000000000e+02,3.300000000000000000e+01
8.786000000000000000e+03,9.616000000000000000e+03,9.650000000000000000e+03,8.166000000000000000e+03,5.465000000000000000e+03,5.660000000000000000e+02,3.300000000000000000e+01
7.875000000000000000e+03,8.166000000000000000e+03,8.256000000000000000e+03,7.625000000000000000e+03,1.178000000000000000e+03,5.600000000000000000e+02,3.200000000000000000e+01
1.056700000000000000e+04,1.062400000000000000e+04,1.067000000000000000e+04,1.038600000000000000e+04,1.034000000000000000e+03,4.530000000000000000e+02,1.600000000000000000e+01
1.314000000000000000e+04,1.280100000000000000e+04,1.319200000000000000e+04,1.269700000000000000e+04,1.639000000000000000e+03,7.020000000000000000e+02,2.200000000000000000e+01
8.905000000000000000e+03,9.048000000000000000e+03,9.051000000000000000e+03,8.645000000000000000e+03,1.201000000000000000e+03,6.240000000000000000e+02,2.200000000000000000e+01
1.189600000000000000e+04,1.186200000000000000e+04,1.193800000000000000e+04,1.170500000000000000e+04,2.555000000000000000e+03,5.090000000000000000e+02,2.200000000000000000e+01
1.859100000000000000e+04,1.866600000000000000e+04,1.896400000000000000e+04,1.836800000000000000e+04,2.243000000000000000e+03,8.160000000000000000e+02,4.100000000000000000e+01
9.398000000000000000e+03,9.457000000000000000e+03,9.480000000000000000e+03,9.276000000000000000e+03,1.042000000000000000e+03,6.390000000000000000e+02,1.800000000000000000e+01
9.362000000000000000e+03,9.795000000000000000e+03,9.848000000000000000e+03,9.155000000000000000e+03,1.394000000000000000e+03,6.790000000000000000e+02,3.300000000000000000e+01
4.944000000000000000e+03,5.359000000000000000e+03,5.439000000000000000e+03,4.452000000000000000e+03,1.402000000000000000e+03,5.770000000000000000e+02,3.300000000000000000e+01
9.160000000000000000e+03,9.132000000000000000e+03,9.186000000000000000e+03,9.085000000000000000e+03,9.420000000000000000e+02,4.680000000000000000e+02,1.900000000000000000e+01
7.185000000000000000e+03,7.277000000000000000e+03,7.292000000000000000e+03,7.066000000000000000e+03,1.443000000000000000e+03,5.860000000000000000e+02,2.000000000000000000e+01
9.286000000000000000e+03,9.243000000000000000e+03,9.349000000000000000e+03,9.170000000000000000e+03,1.206000000000000000e+03,5.380000000000000000e+02,1.900000000000000000e+01
5.922000000000000000e+03,6.229000000000000000e+03,6.284000000000000000e+03,5.879000000000000000e+03,1.001000000000000000e+03,4.920000000000000000e+02,2.100000000000000000e+01
9.289000000000000000e+03,9.353000000000000000e+03,9.412000000000000000e+03,9.278000000000000000e+03,1.307000000000000000e+03,5.570000000000000000e+02,1.700000000000000000e+01
8.815000000000000000e+03,8.608000000000000000e+03,8.980000000000000000e+03,8.509000000000000000e+03,1.574000000000000000e+03,5.850000000000000000e+02,3.300000000000000000e+01
2.300800000000000000e+04,2.281900000000000000e+04,2.326100000000000000e+04,2.235700000000000000e+04,3.904000000000000000e+03,9.620000000000000000e+02,4.500000000000000000e+01
9.385000000000000000e+03,9.375000000000000000e+03,9.465000000000000000e+03,9.150000000000000000e+03,2.831000000000000000e+03,5.260000000000000000e+02,1.800000000000000000e+01
1.072900000000000000e+04,1.073600000000000000e+04,1.075900000000000000e+04,1.056900000000000000e+04,1.027000000000000000e+03,4.300000000000000000e+02,1.600000000000000000e+01
9.609000000000000000e+03,9.680000000000000000e+03,9.720000000000000000e+03,9.576000000000000000e+03,1.239000000000000000e+03,5.920000000000000000e+02,1.700000000000000000e+01
9.243000000000000000e+03,9.239000000000000000e+03,9.260000000000000000e+03,9.133000000000000000e+03,8.820000000000000000e+02,4.810000000000000000e+02,1.700000000000000000e+01
1.093700000000000000e+04,1.096600000000000000e+04,1.106100000000000000e+04,1.076200000000000000e+04,1.341000000000000000e+03,4.150000000000000000e+02,1.700000000000000000e+01
2.638100000000000000e+04,2.470800000000000000e+04,2.675000000000000000e+04,2.449700000000000000e+04,7.242000000000000000e+03,1.257000000000000000e+03,6.800000000000000000e+01
8.067000000000000000e+03,8.046000000000000000e+03,8.463000000000000000e+03,7.871000000000000000e+03,7.040000000000000000e+02,5.260000000000000000e+02,1.800000000000000000e+01
1.163900000000000000e+04,1.178000000000000000e+04,1.191700000000000000e+04,1.134700000000000000e+04,1.193000000000000000e+03,4.940000000000000000e+02,2.600000000000000000e+01
1.478300000000000000e+04,1.560300000000000000e+04,1.576400000000000000e+04,1.433000000000000000e+04,1.439000000000000000e+03,5.980000000000000000e+02,2.600000000000000000e+01
1.147100000000000000e+04,1.136800000000000000e+04,1.148600000000000000e+04,1.135600000000000000e+04,1.505000000000000000e+03,5.740000000000000000e+02,2.200000000000000000e+01
9.688000000000000000e+03,9.434000000000000000e+03,9.732000000000000000e+03,9.334000000000000000e+03,1.144000000000000000e+03,5.140000000000000000e+02,2.200000000000000000e+01
1.137300000000000000e+04,1.111200000000000000e+04,1.146700000000000000e+04,1.098000000000000000e+04,2.434000000000000000e+03,5.580000000000000000e+02,2.800000000000000000e+01
1.888200000000000000e+04,1.804000000000000000e+04,1.895600000000000000e+04,1.802900000000000000e+04,2.116000000000000000e+03,6.680000000000000000e+02,4.500000000000000000e+01
1.178300000000000000e+04,1.178900000000000000e+04,1.186700000000000000e+04,1.166300000000000000e+04,1.588000000000000000e+03,5.100000000000000000e+02,2.300000000000000000e+01
1.075200000000000000e+04,1.073400000000000000e+04,1.080200000000000000e+04,1.059900000000000000e+04,1.311000000000000000e+03,4.310000000000000000e+02,1.600000000000000000e+01
1.310200000000000000e+04,1.192000000000000000e+04,1.310900000000000000e+04,1.190000000000000000e+04,2.460000000000000000e+03,8.340000000000000000e+02,2.200000000000000000e+01
1.389100000000000000e+04,1.357400000000000000e+04,1.409300000000000000e+04,1.343800000000000000e+04,1.340000000000000000e+03,5.540000000000000000e+02,2.600000000000000000e+01
2.933300000000000000e+04,2.893500000000000000e+04,2.960100000000000000e+04,2.875300000000000000e+04,1.193600000000000000e+04,5.450000000000000000e+02,6.800000000000000000e+01
1.167800000000000000e+04,1.171200000000000000e+04,1.179900000000000000e+04,1.157900000000000000e+04,1.766000000000000000e+03,5.270000000000000000e+02,2.100000000000000000e+01
1.093900000000000000e+04,1.104000000000000000e+04,1.125400000000000000e+04,1.058000000000000000e+04,1.732000000000000000e+03,5.570000000000000000e+02,2.800000000000000000e+01
5.355000000000000000e+03,5.304000000000000000e+03,6.115000000000000000e+03,5.076000000000000000e+03,2.020000000000000000e+03,5.650000000000000000e+02,3.300000000000000000e+01
2.389000000000000000e+04,2.312600000000000000e+04,2.412200000000000000e+04,2.278100000000000000e+04,3.127000000000000000e+03,1.025000000000000000e+03,4.600000000000000000e+01
1.293300000000000000e+04,1.298000000000000000e+04,1.302900000000000000e+04,1.273100000000000000e+04,1.434000000000000000e+03,5.680000000000000000e+02,2.200000000000000000e+01
7.166000000000000000e+03,6.628000000000000000e+03,7.178000000000000000e+03,6.486000000000000000e+03,9.980000000000000000e+02,5.710000000000000000e+02,2.000000000000000000e+01
6.187000000000000000e+03,6.176000000000000000e+03,6.470000000000000000e+03,5.883000000000000000e+03,1.022000000000000000e+03,4.800000000000000000e+02,2.500000000000000000e+01
1.625300000000000000e+04,1.570100000000000000e+04,1.634800000000000000e+04,1.547400000000000000e+04,2.317000000000000000e+03,8.550000000000000000e+02,2.600000000000000000e+01
1.067200000000000000e+04,1.024100000000000000e+04,1.071200000000000000e+04,1.020000000000000000e+04,1.222000000000000000e+03,3.780000000000000000e+02,1.600000000000000000e+01
1.137800000000000000e+04,1.175900000000000000e+04,1.177100000000000000e+04,1.113300000000000000e+04,1.292000000000000000e+03,5.410000000000000000e+02,1.900000000000000000e+01
6.706000000000000000e+03,6.784000000000000000e+03,6.981000000000000000e+03,6.488000000000000000e+03,1.116000000000000000e+03,5.830000000000000000e+02,2.500000000000000000e+01
1.104800000000000000e+04,1.094000000000000000e+04,1.118000000000000000e+04,1.090400000000000000e+04,1.147000000000000000e+03,4.090000000000000000e+02,1.600000000000000000e+01
2.638900000000000000e+04,2.644700000000000000e+04,2.835200000000000000e+04,2.575900000000000000e+04,3.398000000000000000e+03,1.134000000000000000e+03,6.800000000000000000e+01
8.735000000000000000e+03,8.110000000000000000e+03,8.848000000000000000e+03,8.108000000000000000e+03,9.490000000000000000e+02,6.120000000000000000e+02,1.900000000000000000e+01
9.471000000000000000e+03,9.262000000000000000e+03,9.472000000000000000e+03,9.239000000000000000e+03,1.257000000000000000e+03,5.690000000000000000e+02,1.700000000000000000e+01
1.066000000000000000e+04,1.055900000000000000e+04,1.070200000000000000e+04,1.053500000000000000e+04,1.039000000000000000e+03,4.990000000000000000e+02,1.500000000000000000e+01
9.236000000000000000e+03,9.444000000000000000e+03,9.449000000000000000e+03,9.173000000000000000e+03,1.085000000000000000e+03,5.480000000000000000e+02,1.700000000000000000e+01
9.681000000000000000e+03,9.600000000000000000e+03,9.856000000000000000e+03,9.527000000000000000e+03,1.205000000000000000e+03,5.440000000000000000e+02,1.800000000000000000e+01
9.260000000000000000e+03,9.875000000000000000e+03,9.962000000000000000e+03,9.108000000000000000e+03,1.299000000000000000e+03,6.050000000000000000e+02,2.000000000000000000e+01
1.183200000000000000e+04,1.169300000000000000e+04,1.207000000000000000e+04,1.154600000000000000e+04,1.764000000000000000e+03,5.480000000000000000e+02,2.300000000000000000e+01
1.813700000000000000e+04,1.825500000000000000e+04,1.829300000000000000e+04,1.759300000000000000e+04,1.846000000000000000e+03,7.630000000000000000e+02,2.800000000000000000e+01
1.126100000000000000e+04,1.107100000000000000e+04,1.148000000000000000e+04,1.095600000000000000e+04,1.256000000000000000e+03,5.360000000000000000e+02,2.600000000000000000e+01
9.252000000000000000e+03,9.310000000000000000e+03,9.333000000000000000e+03,9.002000000000000000e+03,1.069000000000000000e+03,5.600000000000000000e+02,1.700000000000000000e+01
5.304000000000000000e+03,5.672000000000000000e+03,5.809000000000000000e+03,5.214000000000000000e+03,1.434000000000000000e+03,4.690000000000000000e+02,3.300000000000000000e+01
9.811000000000000000e+03,9.667000000000000000e+03,9.875000000000000000e+03,9.472000000000000000e+03,1.165000000000000000e+03,6.500000000000000000e+02,2.200000000000000000e+01
1.196400000000000000e+04,1.166100000000000000e+04,1.207000000000000000e+04,1.154400000000000000e+04,1.655000000000000000e+03,5.640000000000000000e+02,2.100000000000000000e+01
1.363300000000000000e+04,1.376800000000000000e+04,1.383700000000000000e+04,1.327000000000000000e+04,1.967000000000000000e+03,5.870000000000000000e+02,2.600000000000000000e+01
1.038000000000000000e+04,1.034700000000000000e+04,1.040300000000000000e+04,1.021400000000000000e+04,1.113000000000000000e+03,5.270000000000000000e+02,1.900000000000000000e+01
8.087000000000000000e+03,7.808000000000000000e+03,8.136000000000000000e+03,7.670000000000000000e+03,6.370000000000000000e+02,4.720000000000000000e+02,1.800000000000000000e+01
1.174400000000000000e+04,1.166000000000000000e+04,1.183500000000000000e+04,1.160100000000000000e+04,1.536000000000000000e+03,5.680000000000000000e+02,1.900000000000000000e+01
8.784000000000000000e+03,8.790000000000000000e+03,8.977000000000000000e+03,8.530000000000000000e+03,1.160000000000000000e+03,5.880000000000000000e+02,1.900000000000000000e+01
8.548000000000000000e+03,8.639000000000000000e+03,8.747000000000000000e+03,8.412000000000000000e+03,1.028000000000000000e+03,5.120000000000000000e+02,1.800000000000000000e+01
7.278000000000000000e+03,6.809000000000000000e+03,7.319000000000000000e+03,6.775000000000000000e+03,1.186000000000000000e+03,6.030000000000000000e+02,2.100000000000000000e+01
9.320000000000000000e+03,9.131000000000000000e+03,9.432000000000000000e+03,9.104000000000000000e+03,9.020000000000000000e+02,5.710000000000000000e+02,1.800000000000000000e+01
9.211000000000000000e+03,9.261000000000000000e+03,9.275000000000000000e+03,9.167000000000000000e+03,3.797000000000000000e+03,6.460000000000000000e+02,1.900000000000000000e+01
9.133000000000000000e+03,9.192000000000000000e+03,9.219000000000000000e+03,9.048000000000000000e+03,1.208000000000000000e+03,5.990000000000000000e+02,1.900000000000000000e+01
2.322400000000000000e+04,2.379100000000000000e+04,2.408600000000000000e+04,2.264400000000000000e+04,2.385000000000000000e+03,8.870000000000000000e+02,4.600000000000000000e+01
9.425000000000000000e+03,9.507000000000000000e+03,9.621000000000000000e+03,9.335000000000000000e+03,1.165000000000000000e+03,5.290000000000000000e+02,2.200000000000000000e+01
1.004300000000000000e+04,1.038100000000000000e+04,1.044400000000000000e+04,9.868000000000000000e+03,1.368000000000000000e+03,4.820000000000000000e+02,1.900000000000000000e+01
9.667000000000000000e+03,9.516000000000000000e+03,9.680000000000000000e+03,9.406000000000000000e+03,1.179000000000000000e+03,6.200000000000000000e+02,2.200000000000000000e+01
8.708000000000000000e+03,8.652000000000000000e+03,8.783000000000000000e+03,8.486000000000000000e+03,6.970000000000000000e+02,5.530000000000000000e+02,1.700000000000000000e+01
6.866000000000000000e+03,7.321000000000000000e+03,7.325000000000000000e+03,6.752000000000000000e+03,8.880000000000000000e+02,6.920000000000000000e+02,2.100000000000000000e+01
9.260000000000000000e+03,9.241000000000000000e+03,9.279000000000000000e+03,9.125000000000000000e+03,4.722000000000000000e+03,5.740000000000000000e+02,1.900000000000000000e+01
